year,month,year_month,gender,usertype,age,number_trips,tripduration
2016,11,2016-11,2,Subscriber,36,143,95126
2016,11,2016-11,2,Subscriber,37,289,110838
2016,11,2016-11,2,Subscriber,38,193,87963
2016,11,2016-11,2,Subscriber,39,225,100132
2016,11,2016-11,2,Subscriber,40,125,60833
2016,11,2016-11,2,Subscriber,41,89,40270
2016,11,2016-11,2,Subscriber,42,278,109198
2016,11,2016-11,2,Subscriber,43,172,97152
2016,11,2016-11,2,Subscriber,44,123,68156
2016,11,2016-11,2,Subscriber,45,97,42490
2016,11,2016-11,2,Subscriber,46,143,59891
2016,11,2016-11,2,Subscriber,47,66,25155
2016,11,2016-11,2,Subscriber,48,51,23967
2016,11,2016-11,2,Subscriber,49,159,135172
2016,11,2016-11,2,Subscriber,50,67,48740
2016,11,2016-11,2,Subscriber,51,23,16749
2016,11,2016-11,2,Subscriber,52,30,23283
2016,11,2016-11,2,Subscriber,53,39,16511
2016,11,2016-11,2,Subscriber,54,57,36105
2016,11,2016-11,2,Subscriber,55,59,28387
2016,11,2016-11,2,Subscriber,56,69,40293
2016,11,2016-11,2,Subscriber,57,3,1321
2016,11,2016-11,2,Subscriber,58,45,32306
2016,11,2016-11,2,Subscriber,59,62,53896
2016,11,2016-11,2,Subscriber,60,2,2802
2016,11,2016-11,2,Subscriber,61,36,19579
2016,11,2016-11,2,Subscriber,62,26,13356
2016,11,2016-11,2,Subscriber,63,10,8087
2016,11,2016-11,2,Subscriber,64,55,18400
2016,11,2016-11,2,Subscriber,65,3,1886
2016,11,2016-11,2,Subscriber,66,46,39267
2016,11,2016-11,2,Subscriber,67,7,4881
2016,11,2016-11,2,Subscriber,68,2,2260
2016,11,2016-11,2,Subscriber,69,2,1178
2016,11,2016-11,2,Subscriber,72,1,1375
2016,11,2016-11,2,,32,3,3416
2016,11,2016-11,2,,33,1,1594
2016,11,2016-11,2,,35,7,7661
2016,11,2016-11,2,,51,1,1259
2016,12,2016-12,0,Customer,,204,1157722
2016,12,2016-12,0,Subscriber,35,3,1985
2016,12,2016-12,0,Subscriber,39,26,7227
2016,12,2016-12,0,Subscriber,40,8,1584
2016,12,2016-12,0,Subscriber,42,8,1768
2016,12,2016-12,0,Subscriber,44,16,3105
2016,12,2016-12,0,Subscriber,47,5,2045
2016,12,2016-12,0,Subscriber,52,1,341
2016,12,2016-12,0,Subscriber,,409,181743
2016,12,2016-12,1,Subscriber,21,4,1614
2016,12,2016-12,1,Subscriber,22,16,18822
2016,12,2016-12,1,Subscriber,23,8,7955
2016,12,2016-12,1,Subscriber,24,68,31029
2016,12,2016-12,1,Subscriber,25,30,11649
2016,12,2016-12,1,Subscriber,26,45,18766
2016,12,2016-12,1,Subscriber,27,68,28297
2016,12,2016-12,1,Subscriber,28,222,87799
2016,12,2016-12,1,Subscriber,29,187,361279
2016,12,2016-12,1,Subscriber,30,552,230002
2016,12,2016-12,1,Subscriber,31,571,228102
2016,12,2016-12,1,Subscriber,32,341,136026
2016,12,2016-12,1,Subscriber,33,319,163976
2016,12,2016-12,1,Subscriber,34,563,244173
2016,12,2016-12,1,Subscriber,35,394,153395
2016,12,2016-12,1,Subscriber,36,744,320834
2016,12,2016-12,1,Subscriber,37,632,374192
2016,12,2016-12,1,Subscriber,38,563,222560
2016,12,2016-12,1,Subscriber,39,507,174605
2016,12,2016-12,1,Subscriber,40,741,322204
2016,12,2016-12,1,Subscriber,41,328,131529
2016,12,2016-12,1,Subscriber,42,340,126471
2016,12,2016-12,1,Subscriber,43,317,161406
2016,12,2016-12,1,Subscriber,44,380,132985
2016,12,2016-12,1,Subscriber,45,200,96267
2016,12,2016-12,1,Subscriber,46,151,69417
2016,12,2016-12,1,Subscriber,47,166,59955
2016,12,2016-12,1,Subscriber,48,255,101902
2016,12,2016-12,1,Subscriber,49,151,138785
2016,12,2016-12,1,Subscriber,50,300,91858
2016,12,2016-12,1,Subscriber,51,226,105840
2016,12,2016-12,1,Subscriber,52,174,56037
2016,12,2016-12,1,Subscriber,53,135,81085
2016,12,2016-12,1,Subscriber,54,67,43052
2016,12,2016-12,1,Subscriber,55,141,202057
2016,12,2016-12,1,Subscriber,56,207,103162
2016,12,2016-12,1,Subscriber,57,162,63853
2016,12,2016-12,1,Subscriber,58,141,193192
2016,12,2016-12,1,Subscriber,59,44,15359
2016,12,2016-12,1,Subscriber,60,189,70626
2016,12,2016-12,1,Subscriber,61,70,33800
2016,12,2016-12,1,Subscriber,62,87,36048
2016,12,2016-12,1,Subscriber,63,102,28085
2016,12,2016-12,1,Subscriber,64,201,84457
2016,12,2016-12,1,Subscriber,65,33,17677
2016,12,2016-12,1,Subscriber,66,89,56857
2016,12,2016-12,1,Subscriber,67,13,16498
2016,12,2016-12,1,Subscriber,68,33,16515
2016,12,2016-12,1,Subscriber,70,11,23603
2016,12,2016-12,1,Subscriber,71,25,9744
2016,12,2016-12,1,Subscriber,72,4,2267
2016,12,2016-12,1,Subscriber,73,2,801
2016,12,2016-12,1,Subscriber,78,1,598
2016,12,2016-12,1,Subscriber,79,7,2042
2016,12,2016-12,1,,29,8,9468
2016,12,2016-12,1,,30,1,276
2016,12,2016-12,1,,31,1,509
2016,12,2016-12,1,,32,9,5489
2016,12,2016-12,1,,33,7,3676
2016,12,2016-12,1,,37,1,513
2016,12,2016-12,1,,38,3,4756
2016,12,2016-12,2,Subscriber,22,1,177
2016,12,2016-12,2,Subscriber,24,17,9065
2016,12,2016-12,2,Subscriber,25,24,5089
2016,12,2016-12,2,Subscriber,26,2,853
2016,12,2016-12,2,Subscriber,27,77,43742
2016,12,2016-12,2,Subscriber,28,30,56261
2016,12,2016-12,2,Subscriber,29,69,33771
2016,12,2016-12,2,Subscriber,30,106,44067
2016,12,2016-12,2,Subscriber,31,236,170722
2016,12,2016-12,2,Subscriber,32,120,44405
2016,12,2016-12,2,Subscriber,33,242,99531
2016,12,2016-12,2,Subscriber,34,365,189423
2016,12,2016-12,2,Subscriber,35,142,55016
2016,12,2016-12,2,Subscriber,36,86,83265
2016,12,2016-12,2,Subscriber,37,174,56323
2016,12,2016-12,2,Subscriber,38,128,69252
2016,12,2016-12,2,Subscriber,39,170,73666
2016,12,2016-12,2,Subscriber,40,77,29508
2016,12,2016-12,2,Subscriber,41,50,19807
2016,12,2016-12,2,Subscriber,42,141,82916
2016,12,2016-12,2,Subscriber,43,105,43005
2016,12,2016-12,2,Subscriber,44,63,228278
2016,12,2016-12,2,Subscriber,45,78,34127
2016,12,2016-12,2,Subscriber,46,88,83704
2016,12,2016-12,2,Subscriber,47,13,5600
2016,12,2016-12,2,Subscriber,48,29,10823
2016,12,2016-12,2,Subscriber,49,80,42191
2016,12,2016-12,2,Subscriber,50,38,15096
2016,12,2016-12,2,Subscriber,51,1,228
2016,12,2016-12,2,Subscriber,52,11,10207
2016,12,2016-12,2,Subscriber,53,28,11273
2016,12,2016-12,2,Subscriber,54,13,4917
2016,12,2016-12,2,Subscriber,55,41,12499
2016,12,2016-12,2,Subscriber,56,45,17734
2016,12,2016-12,2,Subscriber,57,2,1024
2016,12,2016-12,2,Subscriber,58,18,17590
2016,12,2016-12,2,Subscriber,59,31,17515
2016,12,2016-12,2,Subscriber,60,4,3517
2016,12,2016-12,2,Subscriber,61,23,11620
2016,12,2016-12,2,Subscriber,62,18,6642
2016,12,2016-12,2,Subscriber,63,19,5056
2016,12,2016-12,2,Subscriber,64,31,14991
2016,12,2016-12,2,Subscriber,65,5,2813
2016,12,2016-12,2,Subscriber,66,19,23981
2016,12,2016-12,2,Subscriber,67,6,7249
2016,12,2016-12,2,,32,6,3198
2016,12,2016-12,2,,33,1,1248
2016,12,2016-12,2,,42,2,1112
2016,12,2016-12,2,,45,2,1171
2017,01,2017-01,0,Customer,,81,238609
2017,01,2017-01,0,Subscriber,39,17,5249
2017,01,2017-01,0,Subscriber,40,7,1438
2017,01,2017-01,0,Subscriber,42,8,3263
2017,01,2017-01,0,Subscriber,44,23,4878
2017,01,2017-01,0,Subscriber,47,2,850
2017,01,2017-01,0,Subscriber,,305,227100
2017,01,2017-01,1,Subscriber,21,3,1212
2017,01,2017-01,1,Subscriber,22,17,14720
2017,01,2017-01,1,Subscriber,23,8,6438
2017,01,2017-01,1,Subscriber,24,22,15881
2017,01,2017-01,1,Subscriber,25,1,753
2017,01,2017-01,1,Subscriber,26,124,63679
2017,01,2017-01,1,Subscriber,27,81,149967
2017,01,2017-01,1,Subscriber,28,207,80023
2017,01,2017-01,1,Subscriber,29,198,98225
2017,01,2017-01,1,Subscriber,30,456,212329
2017,01,2017-01,1,Subscriber,31,590,315862
2017,01,2017-01,1,Subscriber,32,308,178062
2017,01,2017-01,1,Subscriber,33,297,183578
2017,01,2017-01,1,Subscriber,34,455,184407
2017,01,2017-01,1,Subscriber,35,304,120667
2017,01,2017-01,1,Subscriber,36,613,246648
2017,01,2017-01,1,Subscriber,37,524,380558
2017,01,2017-01,1,Subscriber,38,542,227796
2017,01,2017-01,1,Subscriber,39,452,167442
2017,01,2017-01,1,Subscriber,40,646,275075
2017,01,2017-01,1,Subscriber,41,264,100743
2017,01,2017-01,1,Subscriber,42,406,227085
2017,01,2017-01,1,Subscriber,43,275,119704
2017,01,2017-01,1,Subscriber,44,318,915945
2017,01,2017-01,1,Subscriber,45,183,106821
2017,01,2017-01,1,Subscriber,46,165,64579
2017,01,2017-01,1,Subscriber,47,190,70606
2017,01,2017-01,1,Subscriber,48,257,100656
2017,01,2017-01,1,Subscriber,49,131,120558
2017,01,2017-01,1,Subscriber,50,199,148681
2017,01,2017-01,1,Subscriber,51,201,96362
2017,01,2017-01,1,Subscriber,52,114,53809
2017,01,2017-01,1,Subscriber,53,113,48455
2017,01,2017-01,1,Subscriber,54,55,41749
2017,01,2017-01,1,Subscriber,55,101,75478
2017,01,2017-01,1,Subscriber,56,128,69651
2017,01,2017-01,1,Subscriber,57,113,49221
2017,01,2017-01,1,Subscriber,58,116,50050
2017,01,2017-01,1,Subscriber,59,39,12274
2017,01,2017-01,1,Subscriber,60,171,54364
2017,01,2017-01,1,Subscriber,61,59,35265
2017,01,2017-01,1,Subscriber,62,86,60480
2017,01,2017-01,1,Subscriber,63,115,33101
2017,01,2017-01,1,Subscriber,64,172,226718
2017,01,2017-01,1,Subscriber,65,28,8661
2017,01,2017-01,1,Subscriber,66,80,43752
2017,01,2017-01,1,Subscriber,67,7,5335
2017,01,2017-01,1,Subscriber,68,24,6030
2017,01,2017-01,1,Subscriber,69,2,1088
2017,01,2017-01,1,Subscriber,70,5,4050
2017,01,2017-01,1,Subscriber,71,26,8645
2017,01,2017-01,1,Subscriber,72,1,417
2017,01,2017-01,1,Subscriber,73,7,1249
2017,01,2017-01,1,Subscriber,79,4,1274
2017,01,2017-01,1,,29,4,3133
2017,01,2017-01,1,,33,1,5119
2017,01,2017-01,1,,35,3,3330
2017,01,2017-01,1,,37,5,6416
2017,01,2017-01,2,Subscriber,24,5,2205
2017,01,2017-01,2,Subscriber,25,21,10092
2017,01,2017-01,2,Subscriber,26,6,3442
2017,01,2017-01,2,Subscriber,27,63,33512
2017,01,2017-01,2,Subscriber,28,16,6996
2017,01,2017-01,2,Subscriber,29,57,24379
2017,01,2017-01,2,Subscriber,30,93,48064
2017,01,2017-01,2,Subscriber,31,193,71747
2017,01,2017-01,2,Subscriber,32,98,36130
2017,01,2017-01,2,Subscriber,33,179,73589
2017,01,2017-01,2,Subscriber,34,242,97839
2017,01,2017-01,2,Subscriber,35,127,46713
2017,01,2017-01,2,Subscriber,36,90,52126
2017,01,2017-01,2,Subscriber,37,145,54438
2017,01,2017-01,2,Subscriber,38,90,39541
2017,01,2017-01,2,Subscriber,39,97,36306
2017,01,2017-01,2,Subscriber,40,58,26212
2017,01,2017-01,2,Subscriber,41,32,12270
2017,01,2017-01,2,Subscriber,42,120,48081
2017,01,2017-01,2,Subscriber,43,78,31738
2017,01,2017-01,2,Subscriber,44,69,24139
2017,01,2017-01,2,Subscriber,45,41,18773
2017,01,2017-01,2,Subscriber,46,85,34474
2017,01,2017-01,2,Subscriber,47,16,6873
2017,01,2017-01,2,Subscriber,48,28,12753
2017,01,2017-01,2,Subscriber,49,94,60144
2017,01,2017-01,2,Subscriber,50,10,5225
2017,01,2017-01,2,Subscriber,51,10,4777
2017,01,2017-01,2,Subscriber,52,9,5829
2017,01,2017-01,2,Subscriber,53,8,2185
2017,01,2017-01,2,Subscriber,54,6,3615
2017,01,2017-01,2,Subscriber,55,50,15208
2017,01,2017-01,2,Subscriber,56,26,12251
2017,01,2017-01,2,Subscriber,57,1,1595
2017,01,2017-01,2,Subscriber,58,35,26592
2017,01,2017-01,2,Subscriber,59,22,10522
2017,01,2017-01,2,Subscriber,60,2,1105
2017,01,2017-01,2,Subscriber,61,16,11010
2017,01,2017-01,2,Subscriber,62,15,3635
2017,01,2017-01,2,Subscriber,63,13,3037
2017,01,2017-01,2,Subscriber,64,43,26011
2017,01,2017-01,2,Subscriber,65,1,180
2017,01,2017-01,2,Subscriber,66,24,23572
2017,01,2017-01,2,Subscriber,67,1,235
2017,01,2017-01,2,Subscriber,89,27,7404
2017,01,2017-01,2,,34,5,6138
2017,02,2017-02,0,Customer,,453,1294601
2017,02,2017-02,0,Subscriber,35,1,608
2017,02,2017-02,0,Subscriber,39,26,7833
2017,02,2017-02,0,Subscriber,40,5,1082
2017,02,2017-02,0,Subscriber,42,19,14533
2017,02,2017-02,0,Subscriber,44,24,4527
2017,02,2017-02,0,Subscriber,47,3,59734
2017,02,2017-02,0,Subscriber,,362,150268
2017,02,2017-02,1,Customer,28,1,2664
2017,02,2017-02,1,Customer,31,1,2640
2017,02,2017-02,1,Subscriber,21,1,176
2017,02,2017-02,1,Subscriber,22,13,19171
2017,02,2017-02,1,Subscriber,23,29,19828
2017,02,2017-02,1,Subscriber,24,36,15819
2017,02,2017-02,1,Subscriber,25,8,3392
2017,02,2017-02,1,Subscriber,26,149,122630
2017,02,2017-02,1,Subscriber,27,90,42341
2017,02,2017-02,1,Subscriber,28,202,77148
2017,02,2017-02,1,Subscriber,29,239,136698
2017,02,2017-02,1,Subscriber,30,444,315427
2017,02,2017-02,1,Subscriber,31,565,292807
2017,02,2017-02,1,Subscriber,32,373,188910
2017,02,2017-02,1,Subscriber,33,318,137742
2017,02,2017-02,1,Subscriber,34,540,217270
2017,02,2017-02,1,Subscriber,35,294,242799
2017,02,2017-02,1,Subscriber,36,694,306908
2017,02,2017-02,1,Subscriber,37,489,240477
2017,02,2017-02,1,Subscriber,38,531,185298
2017,02,2017-02,1,Subscriber,39,458,168651
2017,02,2017-02,1,Subscriber,40,589,222557
2017,02,2017-02,1,Subscriber,41,310,117793
2017,02,2017-02,1,Subscriber,42,373,245883
2017,02,2017-02,1,Subscriber,43,296,131981
2017,02,2017-02,1,Subscriber,44,321,110274
2017,02,2017-02,1,Subscriber,45,209,343391
2017,02,2017-02,1,Subscriber,46,159,57770
2017,02,2017-02,1,Subscriber,47,200,58555
2017,02,2017-02,1,Subscriber,48,241,102274
2017,02,2017-02,1,Subscriber,49,147,117820
2017,02,2017-02,1,Subscriber,50,214,92954
2017,02,2017-02,1,Subscriber,51,227,111613
2017,02,2017-02,1,Subscriber,52,129,59509
2017,02,2017-02,1,Subscriber,53,81,39092
2017,02,2017-02,1,Subscriber,54,42,43984
2017,02,2017-02,1,Subscriber,55,118,70533
2017,02,2017-02,1,Subscriber,56,134,69582
2017,02,2017-02,1,Subscriber,57,106,44781
2017,02,2017-02,1,Subscriber,58,143,83111
2017,02,2017-02,1,Subscriber,59,36,14220
2017,02,2017-02,1,Subscriber,60,181,88330
2017,02,2017-02,1,Subscriber,61,52,26700
2017,02,2017-02,1,Subscriber,62,113,50002
2017,02,2017-02,1,Subscriber,63,118,42522
2017,02,2017-02,1,Subscriber,64,202,82788
2017,02,2017-02,1,Subscriber,65,58,15686
2017,02,2017-02,1,Subscriber,66,52,28558
2017,02,2017-02,1,Subscriber,67,3,847
2017,02,2017-02,1,Subscriber,68,18,6448
2017,02,2017-02,1,Subscriber,69,1,424
2017,02,2017-02,1,Subscriber,70,11,8929
2017,02,2017-02,1,Subscriber,71,16,6723
2017,02,2017-02,1,Subscriber,72,6,2428
2017,02,2017-02,1,Subscriber,73,4,562
2017,02,2017-02,1,Subscriber,79,12,148479
2017,02,2017-02,1,,31,3,10331
2017,02,2017-02,1,,32,6,7134
2017,02,2017-02,1,,33,1,2987
2017,02,2017-02,1,,34,1,5930
2017,02,2017-02,1,,35,1,1319
2017,02,2017-02,1,,36,2,1943
2017,02,2017-02,1,,37,1,334
2017,02,2017-02,1,,40,1,752
2017,02,2017-02,1,,43,1,2561
2017,02,2017-02,1,,45,1,338
2017,02,2017-02,1,,52,1,976
2017,02,2017-02,1,,56,5,8125
2017,02,2017-02,1,,72,1,3023
2017,02,2017-02,2,Customer,33,1,7487
2017,02,2017-02,2,Subscriber,23,2,748
2017,02,2017-02,2,Subscriber,24,4,3224
2017,02,2017-02,2,Subscriber,25,10,2475
2017,02,2017-02,2,Subscriber,27,58,32216
2017,02,2017-02,2,Subscriber,28,33,20915
2017,02,2017-02,2,Subscriber,29,72,35245
2017,02,2017-02,2,Subscriber,30,62,25122
2017,02,2017-02,2,Subscriber,31,199,79913
2017,02,2017-02,2,Subscriber,32,132,61653
2017,02,2017-02,2,Subscriber,33,139,49379
2017,02,2017-02,2,Subscriber,34,240,107504
2017,02,2017-02,2,Subscriber,35,158,149909
2017,02,2017-02,2,Subscriber,36,118,139927
2017,02,2017-02,2,Subscriber,37,126,42142
2017,02,2017-02,2,Subscriber,38,116,54348
2017,02,2017-02,2,Subscriber,39,113,122373
2017,02,2017-02,2,Subscriber,40,74,33651
2017,02,2017-02,2,Subscriber,41,29,15576
2017,02,2017-02,2,Subscriber,42,109,57827
2017,02,2017-02,2,Subscriber,43,93,103342
2017,02,2017-02,2,Subscriber,44,62,25752
2017,02,2017-02,2,Subscriber,45,83,32205
2017,02,2017-02,2,Subscriber,46,98,48979
2017,02,2017-02,2,Subscriber,47,11,6255
2017,02,2017-02,2,Subscriber,48,39,15127
2017,02,2017-02,2,Subscriber,49,90,62331
2017,02,2017-02,2,Subscriber,50,26,12567
2017,02,2017-02,2,Subscriber,51,11,11957
2017,02,2017-02,2,Subscriber,52,4,2917
2017,02,2017-02,2,Subscriber,53,15,4360
2017,02,2017-02,2,Subscriber,54,24,14734
2017,02,2017-02,2,Subscriber,55,42,24022
2017,02,2017-02,2,Subscriber,56,33,15718
2017,02,2017-02,2,Subscriber,58,50,26549
2017,02,2017-02,2,Subscriber,59,22,14572
2017,02,2017-02,2,Subscriber,60,2,545
2017,02,2017-02,2,Subscriber,61,23,10286
2017,02,2017-02,2,Subscriber,62,16,7041
2017,02,2017-02,2,Subscriber,63,11,2863
2017,02,2017-02,2,Subscriber,64,46,13067
2017,02,2017-02,2,Subscriber,65,3,2062
2017,02,2017-02,2,Subscriber,66,33,23804
2017,02,2017-02,2,Subscriber,67,7,2583
2017,02,2017-02,2,Subscriber,89,31,8983
2017,02,2017-02,2,,25,3,3486
2017,02,2017-02,2,,27,3,3076
2017,02,2017-02,2,,28,3,3239
2017,02,2017-02,2,,29,2,5922
2017,02,2017-02,2,,31,3,4354
2017,02,2017-02,2,,32,16,20873
2017,02,2017-02,2,,39,2,608
2017,02,2017-02,2,,48,1,3435
2017,02,2017-02,2,,72,8,8803
2017,03,2017-03,0,Customer,,193,1402023
2017,03,2017-03,0,Subscriber,39,15,4384
2017,03,2017-03,0,Subscriber,40,5,955
2017,03,2017-03,0,Subscriber,42,23,11094
2017,03,2017-03,0,Subscriber,44,16,3068
2017,03,2017-03,0,Subscriber,47,4,1697
2017,03,2017-03,0,Subscriber,,311,258690
2017,03,2017-03,1,Subscriber,21,1,152
2017,03,2017-03,1,Subscriber,22,7,9938
2017,03,2017-03,1,Subscriber,23,24,12713
2017,03,2017-03,1,Subscriber,24,28,14740
2017,03,2017-03,1,Subscriber,25,18,236173
2017,03,2017-03,1,Subscriber,26,126,65977
2017,03,2017-03,1,Subscriber,27,62,18506
2017,03,2017-03,1,Subscriber,28,202,73826
2017,03,2017-03,1,Subscriber,29,232,115924
2017,03,2017-03,1,Subscriber,30,341,149598
2017,03,2017-03,1,Subscriber,31,586,240030
2017,03,2017-03,1,Subscriber,32,374,157566
2017,03,2017-03,1,Subscriber,33,341,156793
2017,03,2017-03,1,Subscriber,34,471,174788
2017,03,2017-03,1,Subscriber,35,280,121782
2017,03,2017-03,1,Subscriber,36,539,213259
2017,03,2017-03,1,Subscriber,37,392,249919
2017,03,2017-03,1,Subscriber,38,424,154368
2017,03,2017-03,1,Subscriber,39,378,130289
2017,03,2017-03,1,Subscriber,40,586,213939
2017,03,2017-03,1,Subscriber,41,299,114250
2017,03,2017-03,1,Subscriber,42,362,185825
2017,03,2017-03,1,Subscriber,43,250,99843
2017,03,2017-03,1,Subscriber,44,299,150043
2017,03,2017-03,1,Subscriber,45,216,92520
2017,03,2017-03,1,Subscriber,46,129,59097
2017,03,2017-03,1,Subscriber,47,148,41402
2017,03,2017-03,1,Subscriber,48,208,96907
2017,03,2017-03,1,Subscriber,49,137,86922
2017,03,2017-03,1,Subscriber,50,172,55295
2017,03,2017-03,1,Subscriber,51,191,95099
2017,03,2017-03,1,Subscriber,52,92,40551
2017,03,2017-03,1,Subscriber,53,89,38477
2017,03,2017-03,1,Subscriber,54,56,46994
2017,03,2017-03,1,Subscriber,55,75,913599
2017,03,2017-03,1,Subscriber,56,122,69336
2017,03,2017-03,1,Subscriber,57,71,29336
2017,03,2017-03,1,Subscriber,58,111,60191
2017,03,2017-03,1,Subscriber,59,26,18290
2017,03,2017-03,1,Subscriber,60,153,54723
2017,03,2017-03,1,Subscriber,61,48,23113
2017,03,2017-03,1,Subscriber,62,80,29103
2017,03,2017-03,1,Subscriber,63,63,18198
2017,03,2017-03,1,Subscriber,64,232,93210
2017,03,2017-03,1,Subscriber,65,34,9511
2017,03,2017-03,1,Subscriber,66,33,18286
2017,03,2017-03,1,Subscriber,67,5,6121
2017,03,2017-03,1,Subscriber,68,13,3759
2017,03,2017-03,1,Subscriber,69,6,4285
2017,03,2017-03,1,Subscriber,70,5,2872
2017,03,2017-03,1,Subscriber,71,20,6265
2017,03,2017-03,1,Subscriber,72,4,2823
2017,03,2017-03,1,Subscriber,73,5,1108
2017,03,2017-03,1,Subscriber,74,2,907
2017,03,2017-03,1,Subscriber,79,3,839
2017,03,2017-03,1,,26,4,4314
2017,03,2017-03,1,,30,4,4812
2017,03,2017-03,1,,31,1,3286
2017,03,2017-03,1,,32,2,2587
2017,03,2017-03,1,,33,4,4382
2017,03,2017-03,1,,37,1,1224
2017,03,2017-03,1,,40,1,888
2017,03,2017-03,1,,44,1,806
2017,03,2017-03,1,,50,1,1662
2017,03,2017-03,1,,56,5,6734
2017,03,2017-03,2,Subscriber,22,1,555
2017,03,2017-03,2,Subscriber,24,11,6188
2017,03,2017-03,2,Subscriber,25,3,1865
2017,03,2017-03,2,Subscriber,26,14,14210
2017,03,2017-03,2,Subscriber,27,72,42693
2017,03,2017-03,2,Subscriber,28,25,12026
2017,03,2017-03,2,Subscriber,29,69,30002
2017,03,2017-03,2,Subscriber,30,72,73600
2017,03,2017-03,2,Subscriber,31,220,84844
2017,03,2017-03,2,Subscriber,32,131,52552
2017,03,2017-03,2,Subscriber,33,118,40875
2017,03,2017-03,2,Subscriber,34,228,106353
2017,03,2017-03,2,Subscriber,35,114,49404
2017,03,2017-03,2,Subscriber,36,95,33814
2017,03,2017-03,2,Subscriber,37,142,123158
2017,03,2017-03,2,Subscriber,38,88,36737
2017,03,2017-03,2,Subscriber,39,90,189526
2017,03,2017-03,2,Subscriber,40,48,17642
2017,03,2017-03,2,Subscriber,41,16,5999
2017,03,2017-03,2,Subscriber,42,107,39625
2017,03,2017-03,2,Subscriber,43,82,33561
2017,03,2017-03,2,Subscriber,44,43,43904
2017,03,2017-03,2,Subscriber,45,68,36993
2017,03,2017-03,2,Subscriber,46,84,34467
2017,03,2017-03,2,Subscriber,47,7,2344
2017,03,2017-03,2,Subscriber,48,33,11813
2017,03,2017-03,2,Subscriber,49,76,41586
2017,03,2017-03,2,Subscriber,50,40,20476
2017,03,2017-03,2,Subscriber,51,2,3938
2017,03,2017-03,2,Subscriber,52,14,14750
2017,03,2017-03,2,Subscriber,53,15,7958
2017,03,2017-03,2,Subscriber,54,21,10954
2017,03,2017-03,2,Subscriber,55,33,8880
2017,03,2017-03,2,Subscriber,56,32,13465
2017,03,2017-03,2,Subscriber,57,1,342
2017,03,2017-03,2,Subscriber,58,24,16809
2017,03,2017-03,2,Subscriber,59,12,7885
2017,03,2017-03,2,Subscriber,60,6,1943
2017,03,2017-03,2,Subscriber,61,26,9488
2017,03,2017-03,2,Subscriber,62,10,3080
2017,03,2017-03,2,Subscriber,63,8,92468
2017,03,2017-03,2,Subscriber,64,40,11330
2017,03,2017-03,2,Subscriber,65,5,2471
2017,03,2017-03,2,Subscriber,66,34,19105
2017,03,2017-03,2,Subscriber,67,4,1493
2017,03,2017-03,2,Subscriber,72,1,272
2017,03,2017-03,2,Subscriber,79,15,5417
2017,03,2017-03,2,Subscriber,89,30,6397
2017,03,2017-03,2,,32,4,4349
2017,03,2017-03,2,,33,4,4957
2017,03,2017-03,2,,38,1,1264
2017,04,2017-04,0,Customer,43,1,5118
2017,04,2017-04,0,Customer,,1411,5235355
2017,04,2017-04,0,Subscriber,22,1,399
2017,04,2017-04,0,Subscriber,31,5,3093
2017,04,2017-04,0,Subscriber,35,5,6228
2017,04,2017-04,0,Subscriber,39,57,19029
2017,04,2017-04,0,Subscriber,40,2,412
2017,04,2017-04,0,Subscriber,42,7,5950
2017,04,2017-04,0,Subscriber,44,12,2339
2017,04,2017-04,0,Subscriber,47,9,3718
2017,04,2017-04,0,Subscriber,,562,367936
2017,04,2017-04,1,Customer,21,1,2547
2017,04,2017-04,1,Customer,22,6,2147150
2017,04,2017-04,1,Customer,24,1,1335
2017,04,2017-04,1,Customer,25,1,1535
2017,04,2017-04,1,Customer,26,8,7770
2017,04,2017-04,1,Customer,27,22,22136
2017,04,2017-04,1,Customer,28,33,62791
2017,04,2017-04,1,Customer,29,9,17193
2017,04,2017-04,1,Customer,30,12,15135
2017,04,2017-04,1,Customer,31,13,27138
2017,04,2017-04,1,Customer,32,10,15932
2017,04,2017-04,1,Customer,33,11,12442
2017,04,2017-04,1,Customer,34,7,11047
2017,04,2017-04,1,Customer,35,9,163744
2017,04,2017-04,1,Customer,36,16,16252
2017,04,2017-04,1,Customer,37,14,26886
2017,04,2017-04,1,Customer,38,6,14043
2017,04,2017-04,1,Customer,39,12,24375
2017,04,2017-04,1,Customer,40,1,1750
2017,04,2017-04,1,Customer,42,2,1005
2017,04,2017-04,1,Customer,43,6,12937
2017,04,2017-04,1,Customer,44,4,13786
2017,04,2017-04,1,Customer,45,1,1651
2017,04,2017-04,1,Customer,47,3,2595
2017,04,2017-04,1,Customer,48,2,6300
2017,04,2017-04,1,Customer,49,1,1731
2017,04,2017-04,1,Customer,51,1,1337
2017,04,2017-04,1,Customer,52,1,1380
2017,04,2017-04,1,Customer,53,6,10794
2017,04,2017-04,1,Customer,57,5,6376
2017,04,2017-04,1,Customer,58,3,11298
2017,04,2017-04,1,Customer,62,1,1556
2017,04,2017-04,1,Subscriber,19,3,3314
2017,04,2017-04,1,Subscriber,21,2,498
2017,04,2017-04,1,Subscriber,22,18,28913
2017,04,2017-04,1,Subscriber,23,29,14330
2017,04,2017-04,1,Subscriber,24,71,54803
2017,04,2017-04,1,Subscriber,25,23,24004
2017,04,2017-04,1,Subscriber,26,260,135823
2017,04,2017-04,1,Subscriber,27,137,68752
